movement_id,datetime,product_id,warehouse_id,store_id,movement_type,qty
MV000324,2024-01-26 09:00:00,SKU056,WH002,STORE009,INBOUND,47
MV000325,2023-02-21 13:00:00,SKU025,WH003,STORE002,TRANSFER_STORE,70
MV000326,2023-01-13 08:00:00,SKU069,WH002,STORE005,TRANSFER_STORE,45
MV000327,2024-07-13 12:00:00,SKU045,WH001,STORE003,TRANSFER_STORE,94
MV000328,2024-04-04 17:00:00,SKU062,WH001,STORE001,TRANSFER_STORE,19
MV000329,2024-10-30 08:00:00,SKU014,WH002,STORE002,TRANSFER_STORE,56
MV000330,2023-02-27 08:00:00,SKU077,WH002,STORE006,TRANSFER_STORE,96
MV000331,2023-02-05 06:00:00,SKU034,WH003,STORE010,RETURNS,53
MV000332,2024-08-31 11:00:00,SKU060,WH003,STORE001,TRANSFER_STORE,71
MV000333,2023-08-31 12:00:00,SKU064,WH003,STORE002,RETURNS,16
MV000334,2024-02-29 17:00:00,SKU070,WH003,STORE010,TRANSFER_STORE,78
MV000335,2023-05-19 07:00:00,SKU051,WH001,STORE005,TRANSFER_STORE,28
MV000336,2024-08-07 11:00:00,SKU042,WH001,STORE001,TRANSFER_STORE,42
MV000337,2023-07-21 12:00:00,SKU021,WH003,STORE010,TRANSFER_STORE,33
MV000338,2024-07-10 15:00:00,SKU005,WH003,STORE004,TRANSFER_STORE,32
MV000339,2023-02-01 06:00:00,SKU066,WH001,STORE005,TRANSFER_STORE,95
MV000340,2023-12-14 13:00:00,SKU070,WH001,STORE005,TRANSFER_STORE,62
MV000341,2024-05-02 15:00:00,SKU061,WH001,STORE005,TRANSFER_STORE,30
MV000342,2023-11-17 06:00:00,SKU008,WH003,STORE010,INBOUND,91
MV000343,2023-03-03 07:00:00,SKU066,WH003,STORE009,TRANSFER_STORE,46
MV000344,2024-05-21 09:00:00,SKU062,WH001,STORE009,TRANSFER_STORE,58
MV000345,2023-05-20 11:00:00,SKU020,WH001,STORE005,INBOUND,34
MV000346,2024-07-30 06:00:00,SKU004,WH002,STORE006,RETURNS,48
MV000347,2023-01-27 18:00:00,SKU015,WH002,STORE008,TRANSFER_STORE,39
MV000348,2024-04-17 09:00:00,SKU056,WH001,STORE007,TRANSFER_STORE,52
MV000349,2024-09-22 13:00:00,SKU020,WH001,STORE006,TRANSFER_STORE,87
MV000350,2023-04-02 09:00:00,SKU024,WH002,STORE004,TRANSFER_STORE,63
MV000351,2023-02-05 16:00:00,SKU009,WH003,STORE003,INBOUND,41
MV000352,2024-04-07 08:00:00,SKU021,WH001,STORE004,TRANSFER_STORE,58
MV000353,2023-06-14 07:00:00,SKU041,WH001,STORE003,TRANSFER_STORE,11
MV000354,2023-04-22 09:00:00,SKU013,WH001,STORE008,TRANSFER_STORE,56
MV000355,2024-07-07 12:00:00,SKU005,WH003,STORE006,TRANSFER_STORE,32
MV000356,2024-08-02 06:00:00,SKU064,WH002,STORE006,TRANSFER_STORE,15
MV000357,2024-06-05 13:00:00,SKU046,WH003,STORE001,TRANSFER_STORE,94
MV000358,2023-03-19 16:00:00,SKU078,WH003,STORE005,RETURNS,99
MV000359,2024-02-04 13:00:00,SKU071,WH001,STORE008,TRANSFER_STORE,50
MV000360,2023-05-26 08:00:00,SKU070,WH001,STORE002,INBOUND,51
MV000361,2023-05-03 06:00:00,SKU059,WH002,STORE003,TRANSFER_STORE,62
MV000362,2023-09-17 11:00:00,SKU076,WH003,STORE009,TRANSFER_STORE,81
MV000363,2024-12-27 18:00:00,SKU051,WH002,STORE004,TRANSFER_STORE,48
MV000364,2023-10-14 17:00:00,SKU016,WH003,STORE010,INBOUND,19
MV000365,2024-02-22 18:00:00,SKU051,WH001,STORE005,TRANSFER_STORE,91
MV000366,2023-04-25 13:00:00,SKU042,WH002,STORE007,TRANSFER_STORE,59
MV000367,2023-04-24 15:00:00,SKU011,WH003,STORE005,TRANSFER_STORE,84
MV000368,2023-06-21 14:00:00,SKU068,WH001,STORE002,INBOUND,17
MV000369,2023-03-12 13:00:00,SKU052,WH001,STORE007,TRANSFER_STORE,10
MV000370,2023-01-07 13:00:00,SKU073,WH003,STORE006,TRANSFER_STORE,81
MV000371,2023-09-20 10:00:00,SKU010,WH001,STORE009,INBOUND,78
MV000372,2023-09-08 12:00:00,SKU072,WH003,STORE002,TRANSFER_STORE,10
MV000373,2023-02-25 08:00:00,SKU063,WH003,STORE002,INBOUND,76
MV000374,2023-08-19 18:00:00,SKU036,WH003,STORE008,TRANSFER_STORE,36
MV000375,2023-11-05 10:00:00,SKU045,WH003,STORE010,TRANSFER_STORE,70
MV000376,2023-05-15 08:00:00,SKU006,WH001,STORE001,TRANSFER_STORE,57
MV000377,2024-01-05 08:00:00,SKU006,WH003,STORE008,TRANSFER_STORE,32
MV000378,2023-04-06 16:00:00,SKU066,WH003,STORE005,INBOUND,53
MV000379,2024-02-11 06:00:00,SKU073,WH003,STORE001,INBOUND,49
MV000380,2023-05-28 11:00:00,SKU064,WH001,STORE010,TRANSFER_STORE,20
MV000381,2023-07-05 09:00:00,SKU038,WH002,STORE001,TRANSFER_STORE,20
MV000382,2024-08-24 10:00:00,SKU069,WH003,STORE006,RETURNS,40
MV000383,2023-03-26 08:00:00,SKU061,WH002,STORE010,TRANSFER_STORE,69
MV000384,2024-11-11 17:00:00,SKU078,WH002,STORE002,TRANSFER_STORE,64
MV000385,2023-01-18 15:00:00,SKU074,WH003,STORE002,TRANSFER_STORE,33
MV000386,2023-10-06 10:00:00,SKU063,WH002,STORE001,INBOUND,71
MV000387,2024-04-01 18:00:00,SKU071,WH002,STORE001,RETURNS,28
MV000388,2024-04-30 08:00:00,SKU020,WH003,STORE004,INBOUND,49
MV000389,2024-01-20 15:00:00,SKU075,WH001,STORE005,TRANSFER_STORE,26
MV000390,2023-01-24 09:00:00,SKU077,WH002,STORE004,TRANSFER_STORE,59
MV000391,2024-11-21 08:00:00,SKU064,WH003,STORE006,TRANSFER_STORE,21
MV000392,2024-03-06 16:00:00,SKU037,WH003,STORE008,INBOUND,24
MV000393,2024-10-02 11:00:00,SKU036,WH002,STORE002,TRANSFER_STORE,48
MV000394,2023-11-20 07:00:00,SKU010,WH002,STORE001,RETURNS,22
MV000395,2023-08-19 08:00:00,SKU034,WH002,STORE002,RETURNS,28
MV000396,2024-04-26 12:00:00,SKU045,WH003,STORE010,TRANSFER_STORE,82
MV000397,2023-03-22 16:00:00,SKU063,WH003,STORE006,TRANSFER_STORE,66
MV000398,2024-04-21 15:00:00,SKU013,WH001,STORE004,INBOUND,69
MV000399,2023-11-04 17:00:00,SKU025,WH001,STORE007,INBOUND,65
MV000400,2024-07-24 06:00:00,SKU044,WH003,STORE002,TRANSFER_STORE,34
MV000401,2024-11-24 08:00:00,SKU074,WH001,STORE001,INBOUND,13
MV000402,2023-10-04 11:00:00,SKU024,WH002,STORE005,TRANSFER_STORE,61
MV000403,2024-12-09 11:00:00,SKU069,WH001,STORE009,INBOUND,16
MV000404,2024-08-21 14:00:00,SKU074,WH001,STORE006,TRANSFER_STORE,77
MV000405,2023-12-26 07:00:00,SKU047,WH003,STORE006,INBOUND,96
MV000406,2024-01-27 06:00:00,SKU050,WH003,STORE001,INBOUND,79
MV000407,2023-05-15 07:00:00,SKU036,WH002,STORE001,TRANSFER_STORE,54
MV000408,2023-04-19 15:00:00,SKU033,WH001,STORE004,INBOUND,18
MV000409,2024-11-14 07:00:00,SKU003,WH003,STORE002,INBOUND,18
MV000410,2023-11-24 14:00:00,SKU031,WH003,STORE003,INBOUND,94
MV000411,2024-08-18 07:00:00,SKU060,WH003,STORE006,TRANSFER_STORE,12
MV000412,2023-06-24 18:00:00,SKU029,WH002,STORE010,TRANSFER_STORE,86
MV000413,2024-03-16 14:00:00,SKU044,WH002,STORE001,TRANSFER_STORE,72
MV000414,2024-02-19 18:00:00,SKU045,WH001,STORE010,INBOUND,91
MV000415,2024-12-20 10:00:00,SKU042,WH002,STORE002,TRANSFER_STORE,11
MV000416,2024-09-13 18:00:00,SKU021,WH001,STORE004,INBOUND,40
MV000417,2024-07-02 12:00:00,SKU032,WH001,STORE006,TRANSFER_STORE,47
MV000418,2023-09-19 13:00:00,SKU028,WH001,STORE003,TRANSFER_STORE,16
MV000419,2024-07-23 12:00:00,SKU047,WH003,STORE009,TRANSFER_STORE,19
MV000420,2024-06-10 16:00:00,SKU047,WH003,STORE010,INBOUND,86
MV000421,2024-03-07 08:00:00,SKU017,WH003,STORE004,TRANSFER_STORE,68
MV000422,2023-08-08 13:00:00,SKU029,WH002,STORE007,INBOUND,10
MV000423,2024-01-24 06:00:00,SKU048,WH003,STORE005,TRANSFER_STORE,46
MV000424,2023-01-10 14:00:00,SKU002,WH001,STORE006,INBOUND,34
MV000425,2024-06-22 10:00:00,SKU033,WH002,STORE009,RETURNS,75
MV000426,2023-11-16 13:00:00,SKU063,WH002,STORE009,INBOUND,97
MV000427,2023-09-23 06:00:00,SKU068,WH003,STORE006,TRANSFER_STORE,85
MV000428,2024-06-07 17:00:00,SKU039,WH003,STORE002,INBOUND,14
MV000429,2023-08-25 13:00:00,SKU005,WH003,STORE009,TRANSFER_STORE,65
MV000430,2024-11-04 14:00:00,SKU068,WH003,STORE002,TRANSFER_STORE,88
MV000431,2023-04-01 15:00:00,SKU052,WH002,STORE002,INBOUND,51
MV000432,2023-04-23 15:00:00,SKU052,WH002,STORE002,TRANSFER_STORE,73
MV000433,2023-02-03 13:00:00,SKU029,WH001,STORE007,TRANSFER_STORE,58
MV000434,2023-10-26 15:00:00,SKU037,WH002,STORE004,INBOUND,55
MV000435,2024-08-03 08:00:00,SKU008,WH002,STORE008,TRANSFER_STORE,80
MV000436,2023-03-29 12:00:00,SKU020,WH003,STORE008,TRANSFER_STORE,11
MV000437,2023-11-04 06:00:00,SKU041,WH001,STORE001,TRANSFER_STORE,76
MV000438,2023-02-21 12:00:00,SKU070,WH002,STORE001,TRANSFER_STORE,13
MV000439,2024-08-07 17:00:00,SKU036,WH003,STORE004,INBOUND,71
MV000440,2024-06-25 18:00:00,SKU032,WH003,STORE002,TRANSFER_STORE,89
MV000441,2023-07-26 12:00:00,SKU005,WH001,STORE003,INBOUND,36
MV000442,2024-09-14 17:00:00,SKU020,WH002,STORE010,INBOUND,95
MV000443,2024-10-02 08:00:00,SKU068,WH002,STORE002,TRANSFER_STORE,76
MV000444,2023-07-22 18:00:00,SKU022,WH002,STORE010,INBOUND,26
MV000445,2023-11-30 09:00:00,SKU031,WH002,STORE009,INBOUND,95
MV000446,2023-10-13 14:00:00,SKU041,WH001,STORE006,TRANSFER_STORE,61
MV000447,2023-10-03 14:00:00,SKU005,WH003,STORE007,TRANSFER_STORE,80
MV000448,2024-03-23 10:00:00,SKU010,WH003,STORE006,INBOUND,66
MV000449,2024-04-04 06:00:00,SKU075,WH001,STORE001,TRANSFER_STORE,39
MV000450,2024-05-31 08:00:00,SKU037,WH002,STORE005,INBOUND,81
MV000451,2023-05-01 09:00:00,SKU056,WH003,STORE003,TRANSFER_STORE,92
MV000452,2024-08-10 14:00:00,SKU024,WH002,STORE010,TRANSFER_STORE,80
MV000453,2024-02-25 11:00:00,SKU016,WH003,STORE008,TRANSFER_STORE,74
MV000454,2023-10-08 12:00:00,SKU002,WH002,STORE007,TRANSFER_STORE,25
MV000455,2023-07-11 08:00:00,SKU015,WH001,STORE009,TRANSFER_STORE,36
MV000456,2023-01-10 08:00:00,SKU041,WH002,STORE001,TRANSFER_STORE,83
MV000457,2023-03-09 08:00:00,SKU063,WH002,STORE002,TRANSFER_STORE,56
MV000458,2023-07-24 17:00:00,SKU049,WH001,STORE002,TRANSFER_STORE,23
MV000459,2024-05-18 16:00:00,SKU026,WH001,STORE001,TRANSFER_STORE,11
MV000460,2023-06-01 06:00:00,SKU066,WH002,STORE008,TRANSFER_STORE,48
MV000461,2024-01-03 11:00:00,SKU029,WH002,STORE004,RETURNS,64
MV000462,2023-01-02 09:00:00,SKU070,WH002,STORE007,TRANSFER_STORE,95
MV000463,2023-08-12 06:00:00,SKU060,WH003,STORE010,RETURNS,35
MV000464,2023-03-04 06:00:00,SKU065,WH002,STORE001,TRANSFER_STORE,53
MV000465,2023-01-19 14:00:00,SKU040,WH003,STORE008,INBOUND,78
MV000466,2024-06-15 12:00:00,SKU011,WH003,STORE008,TRANSFER_STORE,47
MV000467,2023-09-12 18:00:00,SKU052,WH003,STORE010,INBOUND,89
MV000468,2023-10-26 17:00:00,SKU079,WH001,STORE003,TRANSFER_STORE,21
MV000469,2024-02-17 13:00:00,SKU073,WH001,STORE009,TRANSFER_STORE,26
MV000470,2023-09-03 15:00:00,SKU064,WH003,STORE005,INBOUND,34
MV000471,2023-04-24 15:00:00,SKU003,WH003,STORE005,TRANSFER_STORE,73
MV000472,2023-01-05 06:00:00,SKU011,WH003,STORE005,TRANSFER_STORE,97
MV000473,2024-06-12 14:00:00,SKU028,WH001,STORE001,INBOUND,20
MV000474,2024-08-08 18:00:00,SKU062,WH001,STORE010,INBOUND,27
MV000475,2024-08-04 07:00:00,SKU048,WH001,STORE002,TRANSFER_STORE,45
MV000476,2023-05-05 10:00:00,SKU028,WH003,STORE001,TRANSFER_STORE,12
MV000477,2023-05-02 12:00:00,SKU046,WH003,STORE002,TRANSFER_STORE,92
MV000478,2023-01-03 06:00:00,SKU064,WH002,STORE009,TRANSFER_STORE,79
MV000479,2024-08-16 07:00:00,SKU055,WH002,STORE009,TRANSFER_STORE,96
MV000480,2024-01-29 15:00:00,SKU002,WH001,STORE005,TRANSFER_STORE,80
MV000481,2024-10-04 08:00:00,SKU075,WH001,STORE004,TRANSFER_STORE,18
MV000482,2023-08-29 08:00:00,SKU016,WH002,STORE002,INBOUND,75
MV000483,2024-12-02 13:00:00,SKU011,WH001,STORE006,TRANSFER_STORE,56
MV000484,2023-07-26 13:00:00,SKU003,WH003,STORE009,TRANSFER_STORE,59
MV000485,2024-08-18 16:00:00,SKU055,WH002,STORE008,TRANSFER_STORE,73
MV000486,2024-06-28 18:00:00,SKU042,WH003,STORE010,TRANSFER_STORE,56
MV000487,2024-08-14 17:00:00,SKU029,WH002,STORE004,TRANSFER_STORE,84
MV000488,2024-04-15 17:00:00,SKU069,WH002,STORE006,TRANSFER_STORE,76
MV000489,2024-09-24 06:00:00,SKU031,WH001,STORE009,INBOUND,51
MV000490,2024-02-02 06:00:00,SKU077,WH003,STORE010,TRANSFER_STORE,58
MV000491,2024-07-08 18:00:00,SKU025,WH003,STORE010,TRANSFER_STORE,39
MV000492,2023-12-11 10:00:00,SKU006,WH003,STORE004,TRANSFER_STORE,17
MV000493,2024-07-10 07:00:00,SKU060,WH003,STORE009,TRANSFER_STORE,46
MV000494,2024-07-14 12:00:00,SKU067,WH001,STORE008,TRANSFER_STORE,94
MV000495,2024-05-06 10:00:00,SKU022,WH003,STORE003,TRANSFER_STORE,17
MV000496,2024-02-02 09:00:00,SKU041,WH001,STORE009,TRANSFER_STORE,72
MV000497,2023-02-11 06:00:00,SKU053,WH002,STORE005,TRANSFER_STORE,20
MV000498,2023-01-24 15:00:00,SKU060,WH003,STORE001,INBOUND,67
MV000499,2024-08-26 14:00:00,SKU039,WH001,STORE008,INBOUND,43
MV000500,2023-10-11 16:00:00,SKU055,WH002,STORE005,TRANSFER_STORE,48
MV000501,2023-08-13 09:00:00,SKU030,WH003,STORE005,TRANSFER_STORE,25
MV000502,2024-03-20 07:00:00,SKU071,WH003,STORE002,INBOUND,80
MV000503,2023-04-10 17:00:00,SKU002,WH001,STORE009,TRANSFER_STORE,13
MV000504,2023-09-08 13:00:00,SKU008,WH002,STORE006,TRANSFER_STORE,55
MV000505,2023-03-26 07:00:00,SKU063,WH002,STORE010,INBOUND,31
MV000506,2024-06-19 07:00:00,SKU059,WH002,STORE003,INBOUND,80
MV000507,2023-11-22 07:00:00,SKU028,WH002,STORE007,RETURNS,22
MV000508,2024-11-09 15:00:00,SKU074,WH003,STORE002,INBOUND,91
MV000509,2024-07-22 16:00:00,SKU038,WH002,STORE007,TRANSFER_STORE,51
MV000510,2024-01-14 17:00:00,SKU018,WH001,STORE002,TRANSFER_STORE,43
MV000511,2023-09-23 11:00:00,SKU062,WH001,STORE005,INBOUND,22
MV000512,2024-05-28 08:00:00,SKU077,WH003,STORE010,INBOUND,38
MV000513,2024-08-10 18:00:00,SKU023,WH001,STORE010,TRANSFER_STORE,56
MV000514,2023-11-13 08:00:00,SKU065,WH003,STORE009,TRANSFER_STORE,78
MV000515,2023-01-19 09:00:00,SKU040,WH002,STORE009,INBOUND,20
MV000516,2024-10-13 10:00:00,SKU060,WH003,STORE006,TRANSFER_STORE,72
MV000517,2024-11-11 06:00:00,SKU005,WH002,STORE003,TRANSFER_STORE,60
MV000518,2023-03-12 11:00:00,SKU018,WH001,STORE004,TRANSFER_STORE,69
MV000519,2023-07-28 11:00:00,SKU038,WH003,STORE004,TRANSFER_STORE,56
MV000520,2023-09-02 10:00:00,SKU029,WH002,STORE009,INBOUND,13
MV000521,2024-02-27 12:00:00,SKU026,WH003,STORE004,TRANSFER_STORE,16
MV000522,2023-01-31 13:00:00,SKU060,WH002,STORE004,TRANSFER_STORE,96
MV000523,2023-11-26 12:00:00,SKU036,WH003,STORE005,TRANSFER_STORE,40
MV000524,2024-08-11 15:00:00,SKU029,WH003,STORE006,TRANSFER_STORE,90
MV000525,2024-09-03 10:00:00,SKU031,WH003,STORE008,TRANSFER_STORE,83
MV000526,2023-10-18 15:00:00,SKU063,WH003,STORE001,TRANSFER_STORE,95
MV000527,2024-12-21 10:00:00,SKU013,WH002,STORE005,TRANSFER_STORE,39
MV000528,2024-02-19 12:00:00,SKU071,WH002,STORE009,TRANSFER_STORE,38
MV000529,2024-03-28 08:00:00,SKU040,WH003,STORE010,RETURNS,90
MV000530,2023-02-24 07:00:00,SKU070,WH003,STORE004,TRANSFER_STORE,52
MV000531,2023-03-01 14:00:00,SKU002,WH001,STORE008,TRANSFER_STORE,94
MV000532,2023-05-22 10:00:00,SKU008,WH002,STORE009,TRANSFER_STORE,31
MV000533,2024-10-21 17:00:00,SKU074,WH002,STORE001,INBOUND,57
MV000534,2023-01-17 18:00:00,SKU043,WH002,STORE008,TRANSFER_STORE,57
MV000535,2023-05-23 17:00:00,SKU049,WH002,STORE008,TRANSFER_STORE,66
MV000536,2024-07-06 07:00:00,SKU022,WH001,STORE005,RETURNS,31
MV000537,2024-12-06 14:00:00,SKU074,WH003,STORE010,RETURNS,36
MV000538,2023-06-05 08:00:00,SKU035,WH003,STORE002,TRANSFER_STORE,96
MV000539,2024-10-30 09:00:00,SKU019,WH003,STORE007,TRANSFER_STORE,72
MV000540,2024-06-09 13:00:00,SKU004,WH001,STORE005,TRANSFER_STORE,13
MV000541,2024-09-02 18:00:00,SKU019,WH001,STORE005,TRANSFER_STORE,99
MV000542,2023-10-23 06:00:00,SKU020,WH003,STORE006,TRANSFER_STORE,90
MV000543,2023-06-02 12:00:00,SKU004,WH001,STORE010,TRANSFER_STORE,12
MV000544,2023-05-25 06:00:00,SKU049,WH001,STORE008,TRANSFER_STORE,90
MV000545,2024-06-27 11:00:00,SKU026,WH001,STORE001,INBOUND,49
MV000546,2024-05-27 07:00:00,SKU003,WH001,STORE003,TRANSFER_STORE,92
MV000547,2024-05-23 10:00:00,SKU052,WH003,STORE007,TRANSFER_STORE,91
MV000548,2024-12-06 11:00:00,SKU036,WH001,STORE009,INBOUND,37
MV000549,2023-05-20 13:00:00,SKU041,WH003,STORE010,TRANSFER_STORE,24
MV000550,2023-08-21 18:00:00,SKU070,WH002,STORE002,INBOUND,60
MV000551,2024-01-03 16:00:00,SKU051,WH001,STORE004,RETURNS,35
MV000552,2023-07-17 12:00:00,SKU016,WH002,STORE004,TRANSFER_STORE,44
MV000553,2023-11-16 08:00:00,SKU047,WH002,STORE007,TRANSFER_STORE,89
MV000554,2023-08-16 11:00:00,SKU080,WH001,STORE005,INBOUND,24
MV000555,2024-04-10 06:00:00,SKU046,WH003,STORE005,TRANSFER_STORE,14
MV000556,2023-01-09 10:00:00,SKU055,WH003,STORE007,INBOUND,55
MV000557,2023-03-31 08:00:00,SKU039,WH003,STORE002,TRANSFER_STORE,33
MV000558,2024-09-26 07:00:00,SKU006,WH001,STORE008,TRANSFER_STORE,11
MV000559,2024-07-27 08:00:00,SKU061,WH001,STORE006,INBOUND,68
MV000560,2024-07-18 17:00:00,SKU009,WH003,STORE005,INBOUND,45
MV000561,2023-12-06 07:00:00,SKU011,WH003,STORE001,INBOUND,54
MV000562,2024-07-16 07:00:00,SKU065,WH002,STORE002,TRANSFER_STORE,85
MV000563,2024-12-04 12:00:00,SKU059,WH002,STORE006,TRANSFER_STORE,46
MV000564,2023-03-13 16:00:00,SKU070,WH001,STORE006,TRANSFER_STORE,66
MV000565,2023-06-30 18:00:00,SKU007,WH003,STORE009,TRANSFER_STORE,94
MV000566,2024-10-08 11:00:00,SKU061,WH003,STORE006,INBOUND,21
MV000567,2023-12-21 15:00:00,SKU057,WH001,STORE001,TRANSFER_STORE,44
MV000568,2023-01-19 10:00:00,SKU034,WH003,STORE007,INBOUND,31
MV000569,2024-11-12 12:00:00,SKU045,WH001,STORE003,TRANSFER_STORE,81
MV000570,2023-04-28 06:00:00,SKU045,WH002,STORE008,TRANSFER_STORE,36
MV000571,2023-03-04 13:00:00,SKU015,WH003,STORE006,TRANSFER_STORE,16
MV000572,2024-09-08 08:00:00,SKU009,WH003,STORE003,TRANSFER_STORE,12
MV000573,2023-08-13 06:00:00,SKU046,WH001,STORE003,TRANSFER_STORE,13
MV000574,2023-09-28 12:00:00,SKU046,WH001,STORE008,INBOUND,97
MV000575,2024-02-23 06:00:00,SKU036,WH001,STORE006,TRANSFER_STORE,17
MV000576,2023-02-25 07:00:00,SKU046,WH001,STORE002,TRANSFER_STORE,54
MV000577,2023-05-11 14:00:00,SKU042,WH002,STORE003,TRANSFER_STORE,86
MV000578,2023-09-06 14:00:00,SKU030,WH001,STORE006,INBOUND,82
MV000579,2023-05-27 13:00:00,SKU011,WH003,STORE007,TRANSFER_STORE,29
MV000580,2023-03-30 06:00:00,SKU033,WH003,STORE004,TRANSFER_STORE,93
MV000581,2023-04-02 17:00:00,SKU040,WH003,STORE008,INBOUND,14
MV000582,2023-06-29 09:00:00,SKU070,WH003,STORE003,TRANSFER_STORE,55
MV000583,2023-05-11 15:00:00,SKU043,WH002,STORE006,TRANSFER_STORE,78
MV000584,2024-10-04 12:00:00,SKU039,WH002,STORE007,RETURNS,44
MV000585,2023-03-12 11:00:00,SKU039,WH002,STORE008,TRANSFER_STORE,74
MV000586,2023-04-02 08:00:00,SKU053,WH001,STORE004,INBOUND,24
MV000587,2023-01-31 16:00:00,SKU031,WH003,STORE005,TRANSFER_STORE,26
MV000588,2023-09-28 14:00:00,SKU063,WH003,STORE006,INBOUND,85
MV000589,2024-01-19 06:00:00,SKU025,WH002,STORE001,INBOUND,55
MV000590,2024-05-24 17:00:00,SKU041,WH001,STORE009,TRANSFER_STORE,70
MV000591,2024-03-15 12:00:00,SKU050,WH002,STORE003,RETURNS,52
MV000592,2023-11-29 09:00:00,SKU059,WH003,STORE002,RETURNS,88
MV000593,2023-09-22 10:00:00,SKU049,WH003,STORE007,INBOUND,87
MV000594,2024-01-26 17:00:00,SKU030,WH002,STORE004,INBOUND,31
MV000595,2023-02-17 10:00:00,SKU045,WH003,STORE004,TRANSFER_STORE,18
MV000596,2024-11-01 08:00:00,SKU068,WH002,STORE010,INBOUND,56
MV000597,2023-05-28 13:00:00,SKU053,WH002,STORE009,INBOUND,94
MV000598,2024-03-05 09:00:00,SKU026,WH002,STORE007,TRANSFER_STORE,12
MV000599,2024-10-11 10:00:00,SKU071,WH002,STORE009,TRANSFER_STORE,61
MV000600,2024-01-28 06:00:00,SKU040,WH003,STORE001,TRANSFER_STORE,40
MV000601,2023-04-20 15:00:00,SKU012,WH001,STORE003,TRANSFER_STORE,22
MV000602,2023-04-01 11:00:00,SKU001,WH003,STORE010,TRANSFER_STORE,11
MV000603,2023-08-31 06:00:00,SKU070,WH002,STORE010,TRANSFER_STORE,87
MV000604,2024-01-10 13:00:00,SKU001,WH003,STORE006,INBOUND,16
MV000605,2024-10-02 09:00:00,SKU008,WH001,STORE001,TRANSFER_STORE,38
MV000606,2023-11-13 13:00:00,SKU033,WH003,STORE005,INBOUND,13
MV000607,2023-06-02 10:00:00,SKU068,WH002,STORE004,TRANSFER_STORE,13
MV000608,2023-08-29 11:00:00,SKU050,WH001,STORE004,TRANSFER_STORE,97
MV000609,2024-07-25 12:00:00,SKU006,WH003,STORE007,TRANSFER_STORE,30
MV000610,2023-03-27 13:00:00,SKU060,WH001,STORE005,TRANSFER_STORE,54
MV000611,2024-02-24 14:00:00,SKU063,WH003,STORE007,INBOUND,37
MV000612,2023-06-23 08:00:00,SKU052,WH001,STORE001,TRANSFER_STORE,17
MV000613,2023-11-22 18:00:00,SKU003,WH002,STORE009,TRANSFER_STORE,51
MV000614,2023-04-14 17:00:00,SKU079,WH002,STORE008,TRANSFER_STORE,26
MV000615,2024-11-26 08:00:00,SKU070,WH001,STORE007,RETURNS,18
MV000616,2024-04-14 16:00:00,SKU006,WH003,STORE010,INBOUND,70
MV000617,2023-07-07 12:00:00,SKU037,WH002,STORE002,TRANSFER_STORE,93
MV000618,2024-04-08 06:00:00,SKU051,WH003,STORE006,TRANSFER_STORE,78
MV000619,2024-06-05 12:00:00,SKU027,WH001,STORE004,TRANSFER_STORE,50
MV000620,2024-03-04 17:00:00,SKU046,WH003,STORE003,TRANSFER_STORE,38
MV000621,2024-02-01 11:00:00,SKU069,WH001,STORE008,TRANSFER_STORE,85
MV000622,2024-12-16 18:00:00,SKU017,WH003,STORE004,TRANSFER_STORE,63
MV000623,2024-02-14 08:00:00,SKU017,WH001,STORE003,TRANSFER_STORE,41
MV000624,2023-05-14 10:00:00,SKU023,WH001,STORE005,TRANSFER_STORE,74
MV000625,2023-03-20 15:00:00,SKU039,WH001,STORE009,TRANSFER_STORE,52
MV000626,2024-03-28 12:00:00,SKU033,WH001,STORE010,INBOUND,78
MV000627,2024-07-12 13:00:00,SKU066,WH003,STORE003,TRANSFER_STORE,85
MV000628,2024-06-06 10:00:00,SKU010,WH002,STORE009,INBOUND,89
MV000629,2024-09-30 10:00:00,SKU040,WH001,STORE004,INBOUND,25
MV000630,2024-04-29 13:00:00,SKU073,WH001,STORE010,TRANSFER_STORE,30
MV000631,2023-03-24 16:00:00,SKU015,WH002,STORE004,RETURNS,42
MV000632,2023-06-13 15:00:00,SKU043,WH002,STORE002,TRANSFER_STORE,35
MV000633,2023-03-03 16:00:00,SKU012,WH001,STORE008,TRANSFER_STORE,12
MV000634,2023-08-01 11:00:00,SKU022,WH001,STORE004,RETURNS,32
MV000635,2023-01-16 06:00:00,SKU018,WH003,STORE003,INBOUND,98
MV000636,2024-02-27 07:00:00,SKU066,WH002,STORE003,INBOUND,63
MV000637,2024-06-06 10:00:00,SKU062,WH003,STORE001,INBOUND,93
MV000638,2024-05-27 15:00:00,SKU061,WH001,STORE008,TRANSFER_STORE,56
MV000639,2024-05-09 10:00:00,SKU060,WH001,STORE005,INBOUND,45
MV000640,2023-05-30 08:00:00,SKU079,WH001,STORE005,TRANSFER_STORE,44
MV000641,2023-08-29 11:00:00,SKU039,WH001,STORE004,INBOUND,52
MV000642,2023-10-06 18:00:00,SKU073,WH002,STORE005,INBOUND,42
MV000643,2023-08-03 10:00:00,SKU022,WH003,STORE005,TRANSFER_STORE,14
MV000644,2023-02-24 10:00:00,SKU014,WH002,STORE009,TRANSFER_STORE,13
MV000645,2024-03-05 17:00:00,SKU007,WH001,STORE006,TRANSFER_STORE,67
