po_id,datetime,product_id,qty,customer_id,promotion_id,store_id,price
PO000301,2024-06-03 14:29:00,SKU020,3,CUST350,NO_PROMO,STORE008,181.05
PO000302,2024-08-17 16:50:00,SKU041,1,CUST422,NO_PROMO,STORE005,104.92
PO000303,2023-02-12 15:58:00,SKU054,1,CUST440,NO_PROMO,STORE002,452.67
PO000304,2024-08-08 18:12:00,SKU020,1,CUST005,NO_PROMO,STORE005,181.05
PO000305,2023-11-26 17:30:00,SKU019,1,CUST174,NO_PROMO,STORE002,244.38
PO000306,2024-05-28 10:03:00,SKU066,2,CUST497,NO_PROMO,STORE006,294.21
PO000307,2024-04-06 09:51:00,SKU030,3,CUST139,NO_PROMO,STORE008,70.9
PO000308,2023-12-18 19:05:00,SKU053,2,CUST193,NO_PROMO,STORE002,472.77
PO000309,2024-05-31 18:11:00,SKU034,5,CUST138,NO_PROMO,STORE006,477.0
PO000310,2023-02-10 11:45:00,SKU022,1,CUST297,NO_PROMO,STORE006,112.77
PO000311,2024-03-24 15:33:00,SKU067,3,CUST116,PROMO030,STORE001,113.42
PO000312,2024-06-19 17:10:00,SKU006,3,CUST044,PROMO010,STORE009,120.2
PO000313,2024-01-08 13:58:00,SKU079,1,CUST346,NO_PROMO,STORE008,211.31
PO000314,2023-10-17 14:26:00,SKU027,2,CUST289,NO_PROMO,STORE004,139.85
PO000315,2023-12-13 18:38:00,SKU010,1,CUST219,NO_PROMO,STORE007,368.63
PO000316,2023-02-23 20:40:00,SKU073,3,CUST056,PROMO006,STORE004,52.48
PO000317,2024-10-24 13:04:00,SKU048,2,CUST242,NO_PROMO,STORE008,284.03
PO000318,2023-12-04 09:35:00,SKU070,1,CUST396,NO_PROMO,STORE010,494.1
PO000319,2024-11-25 14:18:00,SKU059,2,CUST258,NO_PROMO,STORE002,70.35
PO000320,2023-09-16 19:54:00,SKU059,2,CUST001,NO_PROMO,STORE002,70.35
PO000321,2024-11-03 17:55:00,SKU002,1,CUST449,NO_PROMO,STORE003,477.82
PO000322,2023-06-03 13:05:00,SKU029,1,CUST377,NO_PROMO,STORE004,316.59
PO000323,2024-08-19 18:09:00,SKU068,1,CUST381,PROMO002,STORE006,410.99
PO000324,2023-12-25 12:41:00,SKU065,2,CUST289,NO_PROMO,STORE005,176.42
PO000325,2024-12-16 18:25:00,SKU026,3,CUST470,PROMO008,STORE010,403.33
PO000326,2023-05-13 17:45:00,SKU010,4,CUST460,NO_PROMO,STORE010,368.63
PO000327,2023-03-28 12:35:00,SKU053,2,CUST103,PROMO029,STORE007,472.77
PO000328,2024-01-21 18:50:00,SKU079,3,CUST292,NO_PROMO,STORE006,211.31
PO000329,2023-12-03 21:08:00,SKU059,1,CUST149,PROMO004,STORE004,70.35
PO000330,2024-11-17 19:53:00,SKU022,2,CUST084,NO_PROMO,STORE010,112.77
PO000331,2024-12-02 16:05:00,SKU051,1,CUST420,PROMO012,STORE009,486.31
PO000332,2024-10-23 18:27:00,SKU048,1,CUST026,NO_PROMO,STORE007,284.03
PO000333,2024-06-04 13:01:00,SKU021,2,CUST175,NO_PROMO,STORE001,325.33
PO000334,2024-01-07 12:11:00,SKU022,1,CUST223,NO_PROMO,STORE008,112.77
PO000335,2023-08-08 13:49:00,SKU030,2,CUST129,PROMO001,STORE004,70.9
PO000336,2024-05-12 11:14:00,SKU025,3,CUST422,NO_PROMO,STORE007,255.23
PO000337,2023-05-21 10:04:00,SKU028,1,CUST142,PROMO005,STORE002,281.41
PO000338,2023-10-30 21:50:00,SKU065,1,CUST346,NO_PROMO,STORE003,176.42
PO000339,2023-04-14 16:49:00,SKU045,3,CUST302,NO_PROMO,STORE001,166.45
PO000340,2024-07-06 21:47:00,SKU068,3,CUST298,NO_PROMO,STORE002,410.99
PO000341,2024-06-23 08:42:00,SKU007,1,CUST135,PROMO023,STORE005,76.14
PO000342,2023-12-11 20:39:00,SKU049,1,CUST055,NO_PROMO,STORE002,296.02
PO000343,2023-05-15 17:24:00,SKU009,2,CUST056,NO_PROMO,STORE006,320.5
PO000344,2023-06-07 10:11:00,SKU036,2,CUST374,PROMO023,STORE006,413.78
PO000345,2024-12-10 20:39:00,SKU001,1,CUST076,NO_PROMO,STORE006,218.54
PO000346,2023-06-19 19:28:00,SKU010,1,CUST319,NO_PROMO,STORE003,368.63
PO000347,2023-02-14 14:23:00,SKU036,3,CUST408,NO_PROMO,STORE003,413.78
PO000348,2024-11-23 19:15:00,SKU073,2,CUST339,NO_PROMO,STORE010,52.48
PO000349,2024-03-30 17:18:00,SKU046,5,CUST457,NO_PROMO,STORE007,348.14
PO000350,2024-04-04 11:34:00,SKU032,3,CUST355,NO_PROMO,STORE004,126.74
PO000351,2023-09-02 12:51:00,SKU032,4,CUST132,NO_PROMO,STORE006,126.74
PO000352,2024-04-25 21:12:00,SKU006,1,CUST493,PROMO028,STORE008,120.2
PO000353,2024-01-12 18:36:00,SKU048,3,CUST042,PROMO028,STORE003,284.03
PO000354,2024-03-27 15:49:00,SKU038,1,CUST352,NO_PROMO,STORE009,93.95
PO000355,2023-10-16 20:24:00,SKU017,2,CUST110,PROMO016,STORE009,186.91
PO000356,2024-05-29 16:26:00,SKU074,1,CUST070,NO_PROMO,STORE003,416.96
PO000357,2023-06-15 21:12:00,SKU027,1,CUST284,PROMO007,STORE006,139.85
PO000358,2024-09-11 10:55:00,SKU054,3,CUST126,PROMO010,STORE005,452.67
PO000359,2023-09-14 08:41:00,SKU050,3,CUST348,NO_PROMO,STORE004,133.18
PO000360,2024-05-07 21:23:00,SKU035,1,CUST296,PROMO012,STORE008,484.53
PO000361,2024-07-21 09:45:00,SKU025,2,CUST179,NO_PROMO,STORE010,255.23
PO000362,2024-06-12 21:07:00,SKU028,1,CUST413,NO_PROMO,STORE009,281.41
PO000363,2023-10-19 09:48:00,SKU015,1,CUST298,NO_PROMO,STORE009,131.82
PO000364,2023-06-14 12:28:00,SKU004,3,CUST374,NO_PROMO,STORE005,319.4
PO000365,2024-06-09 10:53:00,SKU073,1,CUST197,NO_PROMO,STORE005,52.48
PO000366,2024-03-23 09:58:00,SKU027,4,CUST261,PROMO018,STORE003,139.85
PO000367,2023-08-16 21:28:00,SKU026,1,CUST101,NO_PROMO,STORE009,403.33
PO000368,2023-12-24 08:26:00,SKU019,2,CUST425,NO_PROMO,STORE001,244.38
PO000369,2023-02-24 14:32:00,SKU017,2,CUST061,NO_PROMO,STORE003,186.91
PO000370,2024-01-18 11:24:00,SKU043,1,CUST183,NO_PROMO,STORE007,65.47
PO000371,2023-03-25 13:14:00,SKU041,1,CUST412,PROMO029,STORE007,104.92
PO000372,2023-01-29 13:59:00,SKU042,3,CUST297,NO_PROMO,STORE005,272.83
PO000373,2023-04-12 21:45:00,SKU050,3,CUST367,NO_PROMO,STORE006,133.18
PO000374,2024-10-27 13:50:00,SKU040,1,CUST009,NO_PROMO,STORE004,248.07
PO000375,2023-05-30 10:02:00,SKU039,2,CUST413,PROMO025,STORE008,357.9
PO000376,2023-10-21 21:30:00,SKU023,1,CUST206,NO_PROMO,STORE004,181.47
PO000377,2024-12-13 21:08:00,SKU052,1,CUST422,NO_PROMO,STORE010,398.81
PO000378,2024-12-23 15:28:00,SKU047,1,CUST318,PROMO030,STORE006,190.27
PO000379,2024-09-22 08:57:00,SKU063,1,CUST054,NO_PROMO,STORE005,422.93
PO000380,2023-03-23 08:16:00,SKU069,3,CUST180,NO_PROMO,STORE010,83.55
PO000381,2023-08-09 21:09:00,SKU043,2,CUST104,NO_PROMO,STORE006,65.47
PO000382,2024-07-15 19:38:00,SKU048,4,CUST126,NO_PROMO,STORE003,284.03
PO000383,2024-06-24 14:07:00,SKU034,2,CUST034,NO_PROMO,STORE003,477.0
PO000384,2023-10-23 11:19:00,SKU040,4,CUST165,PROMO009,STORE010,248.07
PO000385,2023-05-05 08:15:00,SKU075,2,CUST433,NO_PROMO,STORE007,368.09
PO000386,2024-03-05 18:50:00,SKU061,2,CUST298,NO_PROMO,STORE001,224.9
PO000387,2024-09-29 15:04:00,SKU050,5,CUST270,NO_PROMO,STORE001,133.18
PO000388,2023-04-24 21:57:00,SKU067,2,CUST466,NO_PROMO,STORE001,113.42
PO000389,2024-05-26 17:34:00,SKU062,1,CUST289,PROMO003,STORE006,172.11
PO000390,2023-01-17 18:32:00,SKU058,2,CUST118,PROMO026,STORE004,138.19
PO000391,2024-08-11 11:45:00,SKU033,4,CUST354,PROMO013,STORE006,79.27
PO000392,2023-05-28 12:27:00,SKU075,3,CUST092,PROMO004,STORE001,368.09
PO000393,2023-01-02 17:22:00,SKU016,2,CUST100,PROMO028,STORE004,132.53
PO000394,2023-09-04 17:26:00,SKU048,2,CUST493,NO_PROMO,STORE004,284.03
PO000395,2023-07-11 18:42:00,SKU010,5,CUST496,PROMO028,STORE002,368.63
PO000396,2023-03-29 16:23:00,SKU038,1,CUST485,NO_PROMO,STORE001,93.95
PO000397,2023-03-11 16:34:00,SKU019,2,CUST087,PROMO012,STORE008,244.38
PO000398,2024-06-03 20:32:00,SKU036,1,CUST234,NO_PROMO,STORE006,413.78
PO000399,2024-07-21 08:24:00,SKU059,2,CUST401,NO_PROMO,STORE004,70.35
PO000400,2024-04-26 08:40:00,SKU063,2,CUST124,PROMO030,STORE002,422.93
PO000401,2024-02-01 13:16:00,SKU077,1,CUST203,NO_PROMO,STORE005,397.07
PO000402,2023-01-17 13:50:00,SKU046,1,CUST032,NO_PROMO,STORE009,348.14
PO000403,2023-03-11 13:15:00,SKU003,2,CUST357,NO_PROMO,STORE007,379.4
PO000404,2024-11-03 18:06:00,SKU074,1,CUST463,NO_PROMO,STORE004,416.96
PO000405,2024-08-18 19:48:00,SKU065,1,CUST452,NO_PROMO,STORE005,176.42
PO000406,2023-12-07 10:02:00,SKU008,3,CUST039,NO_PROMO,STORE008,439.78
PO000407,2023-12-27 16:21:00,SKU051,1,CUST094,PROMO018,STORE005,486.31
PO000408,2024-10-20 10:53:00,SKU073,1,CUST010,NO_PROMO,STORE006,52.48
PO000409,2024-12-02 15:44:00,SKU006,4,CUST215,NO_PROMO,STORE010,120.2
PO000410,2024-05-05 18:11:00,SKU039,1,CUST408,PROMO029,STORE006,357.9
PO000411,2023-05-19 09:45:00,SKU060,1,CUST100,NO_PROMO,STORE008,196.4
PO000412,2024-04-13 08:18:00,SKU028,2,CUST244,NO_PROMO,STORE005,281.41
PO000413,2023-07-26 08:50:00,SKU054,3,CUST058,NO_PROMO,STORE001,452.67
PO000414,2023-07-24 08:20:00,SKU037,4,CUST453,NO_PROMO,STORE004,187.08
PO000415,2023-11-14 16:25:00,SKU009,4,CUST357,PROMO022,STORE003,320.5
PO000416,2024-07-10 15:16:00,SKU056,3,CUST491,PROMO023,STORE002,464.84
PO000417,2023-02-07 20:41:00,SKU059,1,CUST320,NO_PROMO,STORE007,70.35
PO000418,2023-07-15 12:22:00,SKU002,1,CUST019,NO_PROMO,STORE007,477.82
PO000419,2023-02-18 21:41:00,SKU061,1,CUST357,PROMO030,STORE008,224.9
PO000420,2023-12-06 12:07:00,SKU058,1,CUST117,PROMO006,STORE010,138.19
PO000421,2024-01-12 14:56:00,SKU060,2,CUST136,NO_PROMO,STORE005,196.4
PO000422,2024-02-14 19:28:00,SKU040,2,CUST327,NO_PROMO,STORE001,248.07
PO000423,2024-01-31 13:11:00,SKU036,1,CUST296,NO_PROMO,STORE006,413.78
PO000424,2024-05-23 19:31:00,SKU037,3,CUST013,PROMO024,STORE006,187.08
PO000425,2024-01-12 20:33:00,SKU079,1,CUST101,NO_PROMO,STORE008,211.31
PO000426,2023-10-01 20:05:00,SKU018,1,CUST380,NO_PROMO,STORE010,286.14
PO000427,2024-03-10 09:27:00,SKU063,2,CUST155,NO_PROMO,STORE002,422.93
PO000428,2024-09-08 21:11:00,SKU022,1,CUST082,NO_PROMO,STORE009,112.77
PO000429,2024-07-12 12:20:00,SKU011,1,CUST088,NO_PROMO,STORE006,59.26
PO000430,2023-04-16 09:20:00,SKU058,1,CUST105,PROMO021,STORE001,138.19
PO000431,2024-11-07 12:19:00,SKU057,1,CUST130,PROMO026,STORE009,89.82
PO000432,2024-04-01 17:45:00,SKU077,3,CUST272,PROMO019,STORE008,397.07
PO000433,2024-03-12 10:44:00,SKU004,4,CUST014,PROMO020,STORE010,319.4
PO000434,2024-03-30 13:28:00,SKU007,1,CUST128,NO_PROMO,STORE001,76.14
PO000435,2023-02-13 19:55:00,SKU061,1,CUST401,NO_PROMO,STORE008,224.9
PO000436,2023-12-28 17:27:00,SKU054,2,CUST060,PROMO006,STORE007,452.67
PO000437,2023-10-09 18:50:00,SKU068,4,CUST454,NO_PROMO,STORE005,410.99
PO000438,2023-02-28 09:42:00,SKU079,1,CUST227,NO_PROMO,STORE006,211.31
PO000439,2024-10-14 14:23:00,SKU001,1,CUST017,NO_PROMO,STORE004,218.54
PO000440,2024-06-09 20:47:00,SKU055,3,CUST045,NO_PROMO,STORE009,319.05
PO000441,2024-11-26 10:01:00,SKU003,2,CUST038,NO_PROMO,STORE009,379.4
PO000442,2023-05-27 21:38:00,SKU078,1,CUST124,PROMO018,STORE010,83.32
PO000443,2024-11-25 20:28:00,SKU038,2,CUST360,PROMO013,STORE001,93.95
PO000444,2023-02-05 10:04:00,SKU001,1,CUST064,PROMO004,STORE009,218.54
PO000445,2023-08-30 20:41:00,SKU038,2,CUST377,NO_PROMO,STORE003,93.95
PO000446,2024-01-11 13:24:00,SKU029,2,CUST253,NO_PROMO,STORE002,316.59
PO000447,2024-08-03 08:38:00,SKU005,3,CUST262,NO_PROMO,STORE004,120.21
PO000448,2023-06-07 18:28:00,SKU074,1,CUST444,NO_PROMO,STORE004,416.96
PO000449,2024-01-15 13:28:00,SKU021,1,CUST112,NO_PROMO,STORE009,325.33
PO000450,2023-03-20 17:08:00,SKU071,1,CUST102,NO_PROMO,STORE004,397.51
PO000451,2024-06-26 13:25:00,SKU067,3,CUST049,NO_PROMO,STORE005,113.42
PO000452,2023-11-18 18:17:00,SKU047,1,CUST277,NO_PROMO,STORE006,190.27
PO000453,2023-09-13 09:01:00,SKU035,1,CUST227,NO_PROMO,STORE004,484.53
PO000454,2023-07-10 15:33:00,SKU068,1,CUST023,PROMO024,STORE001,410.99
PO000455,2024-02-01 16:07:00,SKU069,3,CUST332,NO_PROMO,STORE002,83.55
PO000456,2023-09-26 20:16:00,SKU001,1,CUST185,NO_PROMO,STORE003,218.54
PO000457,2024-12-21 15:13:00,SKU068,1,CUST064,PROMO008,STORE004,410.99
PO000458,2024-09-18 12:44:00,SKU012,1,CUST157,NO_PROMO,STORE005,486.46
PO000459,2024-05-17 11:07:00,SKU060,3,CUST283,NO_PROMO,STORE010,196.4
PO000460,2023-05-19 21:04:00,SKU027,2,CUST390,PROMO019,STORE010,139.85
PO000461,2024-04-07 10:57:00,SKU056,2,CUST149,PROMO018,STORE003,464.84
PO000462,2024-12-31 15:05:00,SKU023,3,CUST327,NO_PROMO,STORE001,181.47
PO000463,2024-11-29 21:20:00,SKU025,4,CUST363,NO_PROMO,STORE008,255.23
PO000464,2024-11-14 13:45:00,SKU021,1,CUST169,NO_PROMO,STORE008,325.33
PO000465,2023-03-08 16:34:00,SKU061,4,CUST464,NO_PROMO,STORE004,224.9
PO000466,2023-10-25 12:54:00,SKU063,1,CUST133,PROMO008,STORE007,422.93
PO000467,2023-06-11 19:45:00,SKU052,1,CUST399,PROMO022,STORE004,398.81
PO000468,2024-12-18 18:11:00,SKU025,3,CUST405,NO_PROMO,STORE003,255.23
PO000469,2024-01-06 16:14:00,SKU055,1,CUST314,NO_PROMO,STORE007,319.05
PO000470,2023-05-05 11:50:00,SKU046,1,CUST132,NO_PROMO,STORE006,348.14
PO000471,2023-05-23 11:50:00,SKU032,1,CUST197,PROMO021,STORE001,126.74
PO000472,2024-05-20 08:23:00,SKU055,2,CUST135,PROMO029,STORE009,319.05
PO000473,2024-07-21 17:23:00,SKU005,1,CUST035,NO_PROMO,STORE002,120.21
PO000474,2024-04-23 20:35:00,SKU036,2,CUST420,PROMO018,STORE003,413.78
PO000475,2023-05-13 17:56:00,SKU049,3,CUST377,NO_PROMO,STORE005,296.02
PO000476,2023-03-30 09:19:00,SKU058,2,CUST399,PROMO011,STORE003,138.19
PO000477,2024-02-12 19:46:00,SKU039,1,CUST220,NO_PROMO,STORE003,357.9
PO000478,2024-05-05 16:26:00,SKU080,4,CUST386,NO_PROMO,STORE008,102.14
PO000479,2024-02-24 21:36:00,SKU061,1,CUST376,NO_PROMO,STORE004,224.9
PO000480,2023-03-17 10:20:00,SKU009,1,CUST185,NO_PROMO,STORE010,320.5
PO000481,2024-10-19 09:28:00,SKU006,1,CUST005,NO_PROMO,STORE002,120.2
PO000482,2024-04-22 18:33:00,SKU035,2,CUST071,PROMO022,STORE005,484.53
PO000483,2023-12-19 10:56:00,SKU039,1,CUST342,NO_PROMO,STORE002,357.9
PO000484,2024-07-18 18:37:00,SKU022,1,CUST241,NO_PROMO,STORE010,112.77
PO000485,2023-07-06 20:08:00,SKU041,1,CUST351,NO_PROMO,STORE008,104.92
PO000486,2024-03-19 16:58:00,SKU005,1,CUST416,NO_PROMO,STORE003,120.21
PO000487,2023-02-26 21:07:00,SKU042,2,CUST456,NO_PROMO,STORE002,272.83
PO000488,2024-06-14 10:19:00,SKU076,3,CUST297,NO_PROMO,STORE003,378.05
PO000489,2023-06-18 10:20:00,SKU080,3,CUST426,NO_PROMO,STORE003,102.14
PO000490,2024-12-27 11:22:00,SKU067,1,CUST331,NO_PROMO,STORE001,113.42
PO000491,2024-06-15 12:54:00,SKU030,1,CUST193,NO_PROMO,STORE003,70.9
PO000492,2023-03-22 12:12:00,SKU057,4,CUST495,NO_PROMO,STORE003,89.82
PO000493,2024-10-12 16:17:00,SKU073,1,CUST168,NO_PROMO,STORE004,52.48
PO000494,2023-05-09 18:19:00,SKU029,3,CUST339,NO_PROMO,STORE008,316.59
PO000495,2024-09-21 16:05:00,SKU037,1,CUST236,NO_PROMO,STORE009,187.08
PO000496,2024-05-29 18:10:00,SKU013,4,CUST294,NO_PROMO,STORE001,424.6
PO000497,2024-08-29 17:09:00,SKU032,1,CUST298,NO_PROMO,STORE001,126.74
PO000498,2023-06-25 18:39:00,SKU046,1,CUST248,PROMO003,STORE006,348.14
PO000499,2024-09-11 13:53:00,SKU023,2,CUST165,NO_PROMO,STORE001,181.47
PO000500,2024-07-31 08:52:00,SKU045,2,CUST312,PROMO004,STORE005,166.45
PO000501,2023-01-30 09:02:00,SKU017,1,CUST071,NO_PROMO,STORE001,186.91
PO000502,2024-10-18 20:36:00,SKU066,2,CUST231,PROMO011,STORE008,294.21
PO000503,2023-09-29 18:13:00,SKU006,2,CUST055,PROMO010,STORE005,120.2
PO000504,2024-08-08 14:39:00,SKU018,1,CUST473,NO_PROMO,STORE006,286.14
PO000505,2024-10-16 08:31:00,SKU022,1,CUST182,NO_PROMO,STORE004,112.77
PO000506,2024-10-04 16:18:00,SKU033,1,CUST022,NO_PROMO,STORE008,79.27
PO000507,2024-10-19 12:30:00,SKU030,1,CUST283,PROMO028,STORE009,70.9
PO000508,2023-09-08 20:51:00,SKU032,2,CUST105,PROMO026,STORE009,126.74
PO000509,2024-12-02 14:19:00,SKU042,1,CUST175,PROMO026,STORE001,272.83
PO000510,2024-04-09 09:44:00,SKU078,1,CUST294,NO_PROMO,STORE007,83.32
PO000511,2023-03-03 10:28:00,SKU010,1,CUST368,NO_PROMO,STORE004,368.63
PO000512,2024-03-01 15:29:00,SKU036,2,CUST039,NO_PROMO,STORE010,413.78
PO000513,2023-07-28 13:38:00,SKU034,1,CUST399,NO_PROMO,STORE008,477.0
PO000514,2023-05-28 13:55:00,SKU073,1,CUST375,NO_PROMO,STORE007,52.48
PO000515,2023-11-23 19:55:00,SKU028,1,CUST450,PROMO012,STORE001,281.41
PO000516,2023-12-20 14:08:00,SKU011,4,CUST445,NO_PROMO,STORE001,59.26
PO000517,2024-01-15 16:35:00,SKU078,1,CUST060,NO_PROMO,STORE001,83.32
PO000518,2023-04-19 13:15:00,SKU039,2,CUST392,PROMO010,STORE002,357.9
PO000519,2024-04-22 09:17:00,SKU047,1,CUST300,PROMO027,STORE010,190.27
PO000520,2024-04-05 11:09:00,SKU019,1,CUST299,PROMO003,STORE002,244.38
PO000521,2023-04-10 08:18:00,SKU015,2,CUST390,NO_PROMO,STORE009,131.82
PO000522,2024-01-29 21:39:00,SKU028,1,CUST212,NO_PROMO,STORE005,281.41
PO000523,2024-03-04 11:55:00,SKU024,4,CUST155,NO_PROMO,STORE001,214.86
PO000524,2023-06-13 21:20:00,SKU072,4,CUST173,NO_PROMO,STORE007,139.42
PO000525,2024-08-14 19:20:00,SKU009,3,CUST023,NO_PROMO,STORE010,320.5
PO000526,2023-07-14 20:10:00,SKU047,2,CUST240,NO_PROMO,STORE002,190.27
PO000527,2024-05-25 16:29:00,SKU033,1,CUST488,NO_PROMO,STORE003,79.27
PO000528,2024-05-25 12:31:00,SKU062,1,CUST209,PROMO010,STORE004,172.11
PO000529,2023-01-24 09:25:00,SKU019,4,CUST122,NO_PROMO,STORE003,244.38
PO000530,2024-06-01 15:15:00,SKU067,2,CUST253,NO_PROMO,STORE003,113.42
PO000531,2023-08-09 17:22:00,SKU074,2,CUST141,NO_PROMO,STORE009,416.96
PO000532,2023-02-19 08:18:00,SKU040,1,CUST452,NO_PROMO,STORE004,248.07
PO000533,2024-05-21 17:56:00,SKU047,1,CUST340,NO_PROMO,STORE008,190.27
PO000534,2024-10-31 18:30:00,SKU065,4,CUST362,PROMO020,STORE001,176.42
PO000535,2023-10-20 16:00:00,SKU029,1,CUST320,PROMO012,STORE006,316.59
PO000536,2023-04-21 14:08:00,SKU050,1,CUST153,NO_PROMO,STORE001,133.18
PO000537,2023-09-28 19:23:00,SKU013,1,CUST381,NO_PROMO,STORE005,424.6
PO000538,2024-02-17 13:02:00,SKU001,3,CUST214,PROMO020,STORE007,218.54
PO000539,2024-02-15 08:36:00,SKU034,1,CUST308,NO_PROMO,STORE001,477.0
PO000540,2024-07-29 11:23:00,SKU048,3,CUST048,PROMO011,STORE009,284.03
PO000541,2024-07-20 12:04:00,SKU077,1,CUST317,NO_PROMO,STORE009,397.07
PO000542,2024-01-31 16:28:00,SKU048,3,CUST017,NO_PROMO,STORE006,284.03
PO000543,2024-07-17 12:52:00,SKU049,2,CUST296,PROMO009,STORE002,296.02
PO000544,2024-09-30 18:39:00,SKU064,1,CUST331,NO_PROMO,STORE002,210.54
PO000545,2023-05-02 10:06:00,SKU061,2,CUST345,PROMO015,STORE009,224.9
PO000546,2024-02-08 13:50:00,SKU029,1,CUST069,NO_PROMO,STORE004,316.59
PO000547,2023-12-14 16:23:00,SKU039,1,CUST085,NO_PROMO,STORE006,357.9
PO000548,2023-05-28 11:38:00,SKU026,3,CUST282,PROMO001,STORE010,403.33
PO000549,2024-06-05 14:32:00,SKU017,1,CUST208,NO_PROMO,STORE002,186.91
PO000550,2023-02-11 08:02:00,SKU071,1,CUST440,NO_PROMO,STORE004,397.51
PO000551,2023-05-21 19:21:00,SKU013,1,CUST040,PROMO026,STORE002,424.6
PO000552,2024-04-30 16:29:00,SKU069,1,CUST469,PROMO023,STORE003,83.55
PO000553,2023-06-02 17:57:00,SKU026,3,CUST496,PROMO016,STORE002,403.33
PO000554,2024-06-11 10:20:00,SKU049,1,CUST096,NO_PROMO,STORE008,296.02
PO000555,2024-09-19 13:10:00,SKU067,4,CUST452,PROMO030,STORE005,113.42
PO000556,2024-02-07 17:47:00,SKU007,4,CUST486,NO_PROMO,STORE005,76.14
PO000557,2023-11-03 17:21:00,SKU058,1,CUST250,NO_PROMO,STORE008,138.19
PO000558,2024-06-03 21:32:00,SKU049,1,CUST373,NO_PROMO,STORE008,296.02
PO000559,2024-06-29 15:45:00,SKU053,3,CUST136,NO_PROMO,STORE007,472.77
PO000560,2024-07-30 12:30:00,SKU065,1,CUST073,NO_PROMO,STORE005,176.42
PO000561,2023-01-18 13:21:00,SKU062,1,CUST301,NO_PROMO,STORE007,172.11
PO000562,2024-11-20 09:26:00,SKU017,1,CUST273,PROMO023,STORE001,186.91
PO000563,2024-08-20 12:50:00,SKU043,2,CUST169,NO_PROMO,STORE003,65.47
PO000564,2024-12-05 18:01:00,SKU025,3,CUST333,NO_PROMO,STORE003,255.23
PO000565,2024-09-03 15:16:00,SKU003,1,CUST393,NO_PROMO,STORE002,379.4
PO000566,2024-11-02 20:49:00,SKU079,1,CUST198,NO_PROMO,STORE006,211.31
PO000567,2024-08-15 17:14:00,SKU029,4,CUST347,NO_PROMO,STORE003,316.59
PO000568,2023-02-22 17:30:00,SKU032,3,CUST106,NO_PROMO,STORE004,126.74
PO000569,2023-06-24 16:40:00,SKU026,2,CUST101,PROMO011,STORE003,403.33
PO000570,2024-09-26 20:53:00,SKU016,3,CUST359,PROMO025,STORE007,132.53
PO000571,2024-01-25 10:52:00,SKU025,1,CUST235,NO_PROMO,STORE004,255.23
PO000572,2024-11-28 11:02:00,SKU054,3,CUST280,PROMO028,STORE005,452.67
PO000573,2024-08-09 19:07:00,SKU028,1,CUST329,NO_PROMO,STORE007,281.41
PO000574,2023-07-15 08:28:00,SKU073,1,CUST377,NO_PROMO,STORE004,52.48
PO000575,2023-11-18 14:09:00,SKU056,2,CUST106,NO_PROMO,STORE006,464.84
PO000576,2024-02-27 19:13:00,SKU065,1,CUST395,NO_PROMO,STORE009,176.42
PO000577,2024-02-25 16:49:00,SKU080,5,CUST035,NO_PROMO,STORE006,102.14
PO000578,2024-09-18 15:55:00,SKU041,1,CUST157,NO_PROMO,STORE005,104.92
PO000579,2023-03-05 19:08:00,SKU051,4,CUST392,PROMO008,STORE001,486.31
PO000580,2024-06-15 11:35:00,SKU071,4,CUST273,NO_PROMO,STORE008,397.51
PO000581,2023-11-29 18:30:00,SKU078,1,CUST455,NO_PROMO,STORE005,83.32
PO000582,2024-06-22 14:20:00,SKU029,3,CUST396,NO_PROMO,STORE005,316.59
PO000583,2023-06-27 15:58:00,SKU019,1,CUST240,NO_PROMO,STORE003,244.38
PO000584,2024-06-29 13:34:00,SKU066,4,CUST207,PROMO013,STORE010,294.21
PO000585,2023-12-29 18:49:00,SKU041,1,CUST245,NO_PROMO,STORE002,104.92
PO000586,2024-11-28 18:51:00,SKU045,2,CUST093,NO_PROMO,STORE001,166.45
PO000587,2024-12-10 12:39:00,SKU015,1,CUST109,NO_PROMO,STORE009,131.82
PO000588,2024-05-10 11:15:00,SKU003,1,CUST306,NO_PROMO,STORE005,379.4
PO000589,2023-10-13 16:19:00,SKU011,1,CUST114,NO_PROMO,STORE010,59.26
PO000590,2023-08-19 12:49:00,SKU053,1,CUST024,NO_PROMO,STORE004,472.77
PO000591,2023-10-23 19:13:00,SKU046,3,CUST293,NO_PROMO,STORE007,348.14
PO000592,2024-12-07 19:31:00,SKU030,2,CUST462,PROMO009,STORE004,70.9
PO000593,2023-11-21 15:22:00,SKU057,2,CUST252,NO_PROMO,STORE002,89.82
PO000594,2024-07-27 20:46:00,SKU018,1,CUST267,PROMO022,STORE009,286.14
PO000595,2023-10-08 12:07:00,SKU051,1,CUST355,NO_PROMO,STORE008,486.31
PO000596,2024-08-10 18:34:00,SKU048,1,CUST209,NO_PROMO,STORE004,284.03
PO000597,2024-01-24 14:52:00,SKU066,3,CUST443,PROMO003,STORE008,294.21
PO000598,2023-12-20 20:51:00,SKU008,5,CUST055,NO_PROMO,STORE009,439.78
PO000599,2023-05-30 12:02:00,SKU022,1,CUST027,PROMO029,STORE002,112.77
PO000600,2023-10-22 19:05:00,SKU006,1,CUST492,NO_PROMO,STORE004,120.2
PO000601,2023-12-21 15:41:00,SKU076,1,CUST323,PROMO015,STORE006,378.05
